page 70.txt,10,"2.4 Você poderá, a qualquer momento, excluir sua conta por meio da Plataforma. Lembre-se apenas que, para cumprir com obrigações legais, o C6 Bank guardará algumas informações e dados de acordo com a lei aplicável.","[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
page 70.txt,11,"
3. Sistema de Informações de Crédito do Banco Central do Brasil (“SCR”)
3.1. Ao aceitar estes Termos, em observância à regulamentação expedida pelo Banco Central (“BACEN”), Você autoriza o C6 Bank a:
(i) registrar no SCR quaisquer débitos e responsabilidades decorrentes de seu relacionamento com o C6 Bank; e
(ii) consultar as informações existentes a seu respeito no SCR.","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
page 70.txt,12,"
3.2. Você se declara ciente de que o SCR tem por finalidade fornecer ao BACEN informações para fins de supervisão do risco de crédito a que estão expostas as instituições financeiras, bem como propiciar o intercâmbio de informações entre estas instituições com o objetivo de subsidiar decisões de crédito e de negócios, e a consequente concessão de crédito e/ou oferta de outros produtos e serviços, conforme o caso.","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
page 70.txt,13,"
3.3. Caso Você entenda serem necessárias correções, exclusões e/ou manifestações de discordância com relação às informações constantes no SCR, deverá encaminhar requerimento escrito e fundamentado ou, quando for o caso, a respectiva decisão judicial, à Central de Atendimento ao Público do BACEN (ou à instituição responsável pela remessa de tais informações).","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
page 70.txt,14,"
4. Consulta de Dados Relacionados a Recebíveis de Cartão
4.1. Nos termos da regulamentação aplicável, incluindo a Instrução Normativa BCB nº 63/2021, a Circular BCB nº 3.952/2019 e a Convenção entre Entidades Registradoras aprovada pelo Banco Central do Brasil, o Cliente autoriza expressamente, de forma livre e informada, o C6 Bank a:
(i) consultar as bases de dados mantidas pelo Bacen para obter informações a seu respeito relacionadas (a) ao valor total agregado dos recebíveis de arranjos de pagamento liquidados de forma centralizada, no período de 12 (doze) meses anteriores à data da consulta, em sistema de compensação e de liquidação autorizado a funcionar pelo Bacen, (b) à quantidade de meses em que o valor das liquidações registradas nessa base de dados do Bacen foi igual a zero, e (c) aos arranjos de pagamentos que constituíram o valor calculado no item “a”;
(ii) ter acesso às suas informações relacionadas a agendas de recebíveis mantidas junto aos sistemas de registros mantidos por entidades autorizadas a realizar a atividade de registro de ativos financeiros, incluindo, mas não se limitando à CERC Central de Recebíveis e à Câmara Interbancária de Pagamentos – CIP (“Registradoras”), autorizando assim a consulta, coleta, exame, uso, armazenamento e tratamento dessas informações; e
(iii) enviar toda e qualquer informação necessária às Registradoras, para fins de registro dos recebíveis (constituídos e a constituir), bem como para o registro de toda e qualquer ocorrência a eles relacionada, incluindo troca de titularidade (definitiva ou não), alteração de domicílio bancário para fins de liquidação financeira, bem como constituição de ônus e gravames decorrentes de operações de desconto, antecipação e/ou empréstimo com garantias de tais recebíveis.","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
page 70.txt,15,"
4.1.1. Você concorda e autoriza expressamente, de forma livre e informada, que o C6 Bank compartilhe as informações obtidas nos termos da Cláusula 4.1, itens (i) e (ii) acima com a PayGo Administradora de Meios de Pagamento Ltda., inscrita no CNPJ sob o nº 06.167.186/0001-54 (“PayGo”), bem como com o C6 Bank TV1 Fundo de Investimento em Direitos Creditórios Não Padronizados, inscrito no CNPJ sob o nº 29.828.733/0001-09, legalmente representado por sua administradora e custodiante, BRL Trust Distribuidora de Títulos e Valores Mobiliários S.A., inscrita no CNPJ sob o nº 13.486.793/0001-09 (“C6 Bank TV1”).)","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
page 70.txt,16,"
4.1.2. Você está ciente e concorda que a coleta, exame, uso, armazenamento e tratamento das informações mencionadas nos itens (i) e (ii) da Cláusula 4.1 acima, bem como seu compartilhamento, nos termos da Cláusula 4.1.1, serão realizados para: (i) análise de seu risco de crédito; (ii) oferta, pelo C6 Bank, pela PayGo e/ou pelo C6 Bank TV1 ao Cliente, de forma individualizada, personalizada e adequada, considerando seu perfil, hábitos, histórico e necessidades, de produtos e serviços que envolvam recebíveis; (iii) desenvolver, manter e aperfeiçoar os recursos e funcionalidades dos produtos e serviços que envolvam os recebíveis pelo C6 Bank, pela PayGo e/ou pelo C6 Bank TV1; e (v) que o C6 Bank, a PayGo e/ou o C6 Bank TV1 possam melhorar a experiência com relação aos produtos e/ou serviços que envolvam tais recebíveis.","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
page 70.txt,17,"
4.2. Você poderá revogar quaisquer das autorizações desta Cláusula 4 a qualquer momento, por meio dos Canais de Atendimento do C6 Bank, exceto com relação a recebíveis de operações que estejam em vigor. Ao revogar uma ou mais das autorizações acima, o Cliente está ciente e concorda que a contratação de produtos e serviços envolvendo recebíveis de cartão poderá ficar prejudicada, de forma que tais produtos e serviços poderão ficar indisponíveis ao Cliente.","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
page 70.txt,18,"
5. Regras para a utilização da plataforma
5.1. Ao aceitar estes Termos, Você declara:
5.1.1. Ser maior de 18 anos;
5.1.2. Ser responsável por quaisquer consequências relacionadas à sua utilização da Plataforma, respondendo, inclusive perante terceiros, por qualquer reivindicação que venha a ser apresentada ao C6 Bank, judicial ou extrajudicialmente;
5.1.3. Ser o único responsável pelas operações financeiras que realizar por meio da Plataforma, assumindo todos os riscos a estas relacionados, inclusive em caso de eventual prejuízo advindos de tais operações;
5.1.4. Que não utilizará a Plataforma para quaisquer fins ilícitos, devendo ser, sob qualquer circunstância, observada a legislação vigente à época;
5.1.5. Ter ciência de que quaisquer informações e/ou ofertas apresentadas por meio da Plataforma poderão ser modificadas a qualquer tempo, pelo C6 Bank, a seu exclusivo critério, sem que nenhuma indenização lhe seja devida em razão disto;
5.1.6. Reconhecer que não poderá ser inserido qualquer conteúdo capaz de incorporar elementos nocivos na Plataforma, por quaisquer meios capazes de impedir o seu adequado funcionamento, bem como de prejudicar os sistemas informáticos do C6 Bank ou de terceiros;
5.1.7. Entender que, em caso de suspeita de ocorrência de fraude ou de atos ilícitos, seu acesso à Plataforma poderá ser suspenso ou bloqueado a qualquer tempo, sem que nada lhe seja devido em decorrência de tal fato;
5.1.8. Estar ciente de que deverá notificar o C6 Bank, imediatamente, pelos Canais de Atendimento indicados na Cláusula 20 destes Termos, sobre qualquer uso não autorizado de seus dados, sua conta ou acesso não autorizado por terceiros; inclusive em caso de perda, furto ou roubo de seu dispositivo eletrônico;
5.1.9. Compreender que o acesso à Plataforma por meio de conexão em redes wi-fi públicas e desprotegidas oferece risco às informações armazenadas em seu dispositivo móvel. Assim, Você declara estar ciente de que deverá assegurar a confiabilidade das redes pelas quais acessará a Plataforma, sendo de sua exclusiva responsabilidade quaisquer danos advindos do uso mediante acesso a redes públicas consideradas inseguras, uma vez que o C6 Bank não possui qualquer ingerência nas medidas de segurança adotadas por tais redes.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
page 70.txt,19,"
6. Contratação dos serviços
6.1. Ao utilizar a Plataforma, Você poderá contratar os serviços e produtos ofertados pelo C6 Bank. Independentemente do aceite dos presentes Termos, caso efetue a contratação de serviços e/ou produtos, Você também deverá ler o documento correspondente a tal contratação, assinando-o eletronicamente caso esteja de acordo com suas condições.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
page 70.txt,20,"
6.2. Você declara, desde já, que a indicação de seu nome de usuário, senha eletrônica, token e/ou seu PIN representam, em conjunto ou separadamente, a sua assinatura eletrônica, e reconhece sua validade para efeitos de contratação.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
page 70.txt,21,"
7. Solicitação de seu cartão
7.1 Ao abrir sua conta junto ao C6 Bank, será possível solicitar a emissão de cartão magnético múltiplo (“Cartão”) que poderá ter as funções débito e/ou crédito habilitada(s). Lembre-se que somente será possível a utilização da função crédito se esta for previamente autorizada pelo C6 Bank. Caso o crédito não seja aprovado, Você somente poderá utilizar o seu Cartão na função débito. Com ele, Você poderá realizar compras em estabelecimentos comerciais, além da retirada de recursos (saques) em terminais de autoatendimento indicados pelo C6 Bank. Ao receber seu Cartão, Você deverá conferir os seus dados e, se corretos, desbloquear seu Cartão por meio da Plataforma, mediante inserção do Código de Validação do Cartão (“CVC”).
","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
page 70.txt,22,"7.2 Você reconhece que deverá comunicar imediatamente o C6 Bank em caso de furto, roubo, extravio, fraude, suspeita de fraude, falsificação ou suspeita de utilização indevida do seu Cartão por terceiros, ou em caso de perda ou roubo de seu aparelho celular, por meio dos Canais de Atendimento ao Cliente indicados ao final deste documento.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
page 70.txt,23,"
8. C6 Kick Pay
8.1 Ao utilizar o C6 KICK PAY para a transferência de valores, Você compreende ser o único responsável pela inserção dos dados do receptor da transferência bancária. OU SEJA, VERIFICAR O (I) NÚMERO DE TELEFONE DO DESTINATÁRIO E (II) O VALOR A SER TRANSFERIDO É SUA EXCLUSIVA RESPONSABILIDADE. Não se esqueça de que, para transferências acima de R$1.000,00 (mil reais), deverá também ser informado o CPF do destinatário da transação, ok?
","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
page 70.txt,24,"8.2 Você compreende que o número de transferências a serem realizadas por meio do C6 KICK PAY é limitado da seguinte forma:
8.2.1 Transferências realizadas com a indicação de nº CPF (ou seja, acima de R$1.000,00): 50 (cinquenta) C6 KICKS por dia, limitadas a R$50.000,00 (cinquenta mil reais), desde que os números de CPF indicados nas transações tenham sido validados; e
8.2.2 Transferências realizadas sem a indicação de nº CPF: 20 (vinte) C6 KICKS por dia, limitadas a R$5.000,00 (cinco mil reais) diários.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
page 70.txt,25,"
9. Assessoria de Investimentos
9.1. O C6 Bank pode disponibilizar para clientes selecionados, de acordo com critérios de análise de perfil do C6 Bank, o canal de comunicação Whatsapp C6 Assessoria de Investimentos, através do qual, caso esteja disponível, Você e os assessores do C6 Bank poderão entrar em contato para agendar conversas, marcar reuniões e tirar dúvidas sobre produtos e sugestões de investimentos. Trata-se de um canal meramente informativo que tem como objetivo facilitar o contato dos clientes com C6 Bank.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
page 70.txt,26,"
9.2. Ao utilizar este canal para Assessoria de Investimentos, Você compreende ser o único responsável pela qualidade dos dados informados, assim como por quais dados você compartilhará com os assessores do C6 Bank, para que os assessores do C6 Bank possam customizar as recomendações de investimentos e aplicações.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
page 70.txt,27,"
9.3. Você está ciente que qualquer transação, movimentação de conta corrente ou de investimentos deverá ser feita por Você diretamente pelo aplicativo do C6 Bank, não sendo possível realizar qualquer tipo de movimentação por meio do canal de comunicação com a Assessoria de Investimentos.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
page 70.txt,28,"
9.4. Você poderá se opor ao contato pelos assessores de investimentos do C6 Bank previstos nesta Cláusula 9 a qualquer momento, por meio dos Canais de Atendimento do C6 Bank, declarando estar ciente que a assessoria em investimentos poderá ficar prejudicada, de forma que os produtos e serviços a ela ligados poderão ficar indisponíveis para Você.","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
page 70.txt,29,"
10. Privacidade
10.1. Tratamento de Dados Pessoais: O C6 Bank coletará e armazenará as informações fornecidas por Você, como indicado no item 2 destes Termos, em conjunto com algumas informações geradas automaticamente, tais como, as características do dispositivo de acesso, do navegador, protocolo de Internet (IP, data, hora, minuto e segundo), log de acesso, informações, aplicativos e telas acessados, dados de geolocalização, cookies, pixel tags, beacons,local shared objects e device fingerprint (identificação para reconhecer um determinado dispositivo móvel).","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
page 70.txt,30,"
10.1.1. Você compreende que, para a sua identificação e segurança contra fraudes de terceiros mal-intencionados, o C6 Bank coletará dados biométricos, para o que Você, desde já, fornece o seu consentimento específico, bem como para o compartilhamento destes dados pelo C6 Bank com empresas prestadoras de serviços que visem evitar a ocorrência de fraudes.","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
page 70.txt,31,"
10.1.2. Ainda, Você compreende que algumas das funcionalidades fornecidas por meio da Plataforma, como, por exemplo, mas não limitado a, realização de transferências bancárias para contas do C6 Bank e/ou de outras instituições financeiras poderá requerer a inserção de dados de terceiros, pelos quais Você compreende ser o único e exclusivo responsável. Ainda, Você também poderá optar, a seu exclusivo critério, por nos conceder acesso à sua lista de contatos, de modo a facilitar a utilização da funcionalidade e o preenchimento de informações, como para a utilização do C6 Kick, por exemplo.","[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
page 70.txt,32,"
10.1.3. Parcerias. Caso Você tenha se identificado como cliente de uma de nossas empresas parceiras, quando da realização de seu cadastro, e tenha interesse em receber ofertas exclusivas sobre serviços e produtos desenvolvidos pelo C6 Bank e seus parceiros, Você autoriza o C6 Bank a acessar dados e/ou informações relacionadas a seu perfil de consumo de produtos e/ou serviços de nossos parceiros, para fins de análise de crédito, prevenção à fraudes, prevenção à lavagem de dinheiro e/ou ofertas de produtos e serviços exclusivos para Você.","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
page 70.txt,33,"
10.1.4. Parcerias. Caso Você seja cliente de uma de nossas empresas parceiras, você está ciente de que o C6 Bank poderá acessar dados ou informações relacionadas ao seu perfil de consumo de produtos e/ou serviços de nossos parceiros, para fins de proteção ou análise de crédito, prevenção à fraudes, prevenção à lavagem de dinheiro e/ou envio de ofertas de produtos e serviços exclusivos para Você. Da mesma forma, você também está ciente de que o C6 poderá compartilhar seus dados cadastrais, com esses parceiros, para atingir as finalidades aqui descritas.","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
page 70.txt,34,"
10.2. Finalidades. Os dados fornecidos por Você serão utilizados pelo C6 Bank para as seguintes finalidades:
(i) gerenciar e administrar suas contas, apólices, investimentos, benefícios, financiamentos, crédito, meios de pagamento ou quaisquer outros produtos e serviços que o C6 Bank ou nossos parceiros possamos fornecer a você;
(ii) processar pagamentos que são pagos a Você ou por Você, independentemente do meio pelos quais tais pagamentos possam ser efetuados e processados;
(iii) desenvolver, manter e aperfeiçoar os recursos e funcionalidades da Plataforma;
(iv) possibilitar o acesso e o uso dos recursos e funcionalidades da Plataforma;
(v) viabilizar a análise de crédito a ser eventualmente ofertado;
(vi) garantir a prevenção à fraude;
(vii) assegurar a prevenção à lavagem de dinheiro;
(viii) analisar o desempenho da Plataforma, medir a audiência, verificar os seus hábitos de navegação, a forma pela qual chegou na página (por exemplo, através de links de outros sites, buscadores ou diretamente pelo endereço), avaliar estatísticas relacionadas ao número de acessos e uso do site e/ou aplicativo do C6 Bank, seus recursos e funcionalidades;
(ix) realizar análises relacionadas à segurança da Plataforma, aperfeiçoamento e desenvolvimento de ferramentas antifraude;
(x) para que o C6 Bank possa gerir sua conta átomos e operacionalizar o resgate e troca dos pontos por produtos e/ou serviços disponíveis no catálogo átomos, bem como para fins de transferência dos seus pontos para programas de recompensas de parceiros;
(xi) permitir o fornecimento de serviços mais personalizados e adequados às suas necessidades, tais como páginas de perfil, atualizações, conteúdos e anúncios relevantes;
(xii) permitir o envio de ofertas e descontos de produtos e/ou serviços originados de parcerias celebradas pelo C6 Bank, que sejam de seu interesse; e
(xiii) permitir a comunicação entre Você e o C6 Bank, inclusive mediante o envio e recebimento de e-mails, contatos telefônicos e/ou envio de mensagens pela Plataforma e pelas redes sociais.","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
page 70.txt,35,"
10.2.1. O C6 Bank preserva a sua privacidade e não compartilhará seus dados e informações com terceiros salvo mediante seu consentimento, por força de lei ou ordem judicial, e nas hipóteses previstas na Cláusula 10.5 destes Termos.","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
page 70.txt,36,"
10.3. Cookies. Os cookies são pequenos arquivos que podem ou não ser adicionados no seu dispositivo eletrônico, e que permitem armazenar e reconhecer dados de sua navegação. Em sua navegação na Plataforma, poderão ser utilizados 04 (quatro) tipos de cookies:
a. Cookies de Autenticação: reconhecem um determinado usuário, possibilitando o acesso e utilização da Plataforma com conteúdo e/ou serviços restritos, proporcionando experiências de navegação mais personalizadas.","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
page 70.txt,37,"
b. Cookies de Segurança: ativam recursos de segurança da Plataforma para ajudar no monitoramento e/ou detecção de atividades maliciosas ou vedadas por estes Termos, e para proteger as informações do usuário do acesso por terceiros não autorizados.
","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
page 70.txt,38,"c. Cookies de Pesquisa, Análise e Desempenho: ajudam a entender o desempenho da Plataforma, medir a audiência, verificar seus hábitos de navegação, bem como a forma pela qual chegou na página da Plataforma (por exemplo, através de links de outros sites, buscadores ou diretamente pelo endereço).","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
page 70.txt,39,"
d. Cookies de Propaganda: apresentam publicidade relevante a seus interesses, dentro e fora da Plataforma ou em sites de parceiros. É usado também bem para saber se os usuários que visualizaram a publicidade visitaram a Plataforma. Podem ser utilizados, ainda, para lembrar eventuais pesquisas realizadas pelos usuários, com base em pesquisas anteriores, e apresentar aos Usuários anúncios relacionados a seus interesses.","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
page 70.txt,40,"
10.3.1.Você poderá desabilitar determinados cookies por meio das opções de configuração do seu respectivo navegador (com exceção dos cookies destinados a garantir sua segurança). Contudo, ao fazê-lo, Você está ciente de que é possível que a Plataforma não desempenhe todas as suas funcionalidades.","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
page 70.txt,41,"
10.4. Medidas de Segurança. Você compreende que todos os dados pessoais coletados por meio da Plataforma serão armazenados em servidores próprios ou de terceiros, e são considerados confidenciais pelo C6 Bank, que se compromete a adotar todos os esforços razoáveis de mercado para preservar a segurança de seus dados, entre eles a observância das seguintes diretrizes:
a) Utilização de métodos padrões de mercado para criptografar os dados coletados para garantir sua inviolabilidade;
b) Emprego de softwares de alta tecnologia para proteção contra o acesso não autorizado aos sistemas, sendo estes considerados ambientes controlados e de segurança;
c) Disponibilização de acesso a locais de armazenamento de dados pessoais apenas a pessoas previamente autorizadas, comprometidas ao sigilo de tais dados, inclusive mediante a assinatura de termo de confidencialidade;
d) Aplicação de mecanismos de autenticação de acesso aos registros capazes de individualizar o responsável pelo tratamento e acesso dos dados coletados em decorrência da utilização da Plataforma; e,
e) Manutenção de inventário indicando momento, duração, identidade do funcionário ou do responsável pelo acesso e o arquivo objeto, com base nos registros de conexão e de acesso a aplicações, conforme determinado no artigo 13 do Decreto nº 8.771/2016.","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
page 70.txt,42,"
10.5. Compartilhamento de Dados Pessoais. Você autoriza o C6 Bank a compartilhar os dados coletados por meio da Plataforma, desde que necessários para sua respectiva finalidade, adotando sempre as medidas de segurança necessárias, com empresas sediadas no Brasil ou em território internacional, nos seguintes casos:
a) Se necessário para a prestação dos serviços e produtos ofertados pelo C6 Bank, inclusive aqueles que Você tenha contratado e forem prestados em conjunto com o C6 Bank ou de forma independente pelos nossos Parceiros;
b) Para a sua segurança, visando assegurar a prevenção à fraude nos processos de realização de cadastro ou de transações na Plataforma, com fornecedores especializados em garantir a autenticidade destas transações e/ou instituições financeiras;
c) Para a proteção dos interesses do C6 Bank em caso de conflito, inclusive em demandas judiciais;
d) Em caso de transações e alterações societárias envolvendo o C6 Bank, hipótese em que a transferência dos dados será necessária para a continuidade dos serviços ofertados;
e) Com fornecedores e instituições integrantes do conglomerado financeiro do C6 Bank, para fins publicitários, estatísticos e para a prestação dos serviços relacionados às funcionalidades da Plataforma;
f) Mediante ordem judicial ou por requerimento de autoridades administrativas que detenham competência legal para sua requisição;
g) Com fornecedores responsáveis pela análise da qualidade da prestação dos serviços e produtos ofertados por meio da Plataforma; e/ou
h) Desde que Você seja cliente dos nossos parceiros, para a realização de consultas a fim de lhe disponibilizar ofertas de produtos e serviços exclusivos destinados aos clientes em comum com os parceiros do C6 Bank.","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
page 70.txt,43,"
10.6. Exclusão dos Dados Pessoais. O C6 Bank poderá excluir suas informações quando: (i) a finalidade para a qual a informação foi coletada tenha sido alcançada ou quando os dados deixarem de ser necessários para o alcance desta finalidade; (ii) quando da revogação do consentimento fornecido por Você ou (iii) mediante determinação de autoridade competente para tanto.","[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
page 70.txt,44,"
10.6.1. Você também poderá requerer a exclusão dos seus dados coletados entrando em contato com o C6 Bank, por meio de um de nossos Canais de Atendimento indicados na Cláusula 20 destes Termos, informando o seu pedido. O C6 Bank empreenderá todos os esforços para atender os seus pedidos, no menor intervalo de tempo possível.","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
page 70.txt,45,"
10.6.2. Você também compreende que a exclusão de determinados dados poderá impossibilitar a disponibilização de certas funcionalidades, por meio da Plataforma, em decorrência de seu aspecto operacional, sem que qualquer indenização lhe seja devida pelo C6 Bank em razão disto. O C6 Bank reserva para si o direito de manter armazenados todos os dados necessários ao cumprimento da legislação brasileira vigente, mesmo em caso de requisição de sua exclusão.","[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
page 70.txt,46,"
11. Direitos do usuário em relação ao tratamento de dados pessoais
11.1. Você poderá requerer ao C6 Bank:
a. A confirmação da existência de tratamento de seus dados pessoais e o acesso aos seus dados coletados por meio da Plataforma;
b. A correção de seus dados, caso estes estejam incompletos, inexatos ou desatualizados;
c. O bloqueio ou eliminação de dados desnecessários, excessivos ou tratados em desconformidade com a legislação brasileira aplicável;
d. A portabilidade de seus dados pessoais, para si ou para terceiro;
e. A eliminação dos dados pessoais tratados com o seu consentimento, desde que não haja determinação legal para mantê-los registrados junto ao C6 Bank;
f. A obtenção de informações sobre entidades públicas ou privadas com as quais o C6 Bank compartilhou seus dados; e,
g. Informações sobre a possibilidade de não fornecer o seu consentimento, bem como de ser informado sobre suas consequências, em caso de negativa.","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
page 70.txt,47,"
11.2. Nesse sentido, para que Você possa exercer seus direitos, basta que entre em contato conosco por meio de um de nossos Canais de Atendimento indicados na Cláusula 20 destes Termos, apontando suas dúvidas e/ou requerimentos relacionados a seus dados pessoais, sendo certo que o C6 Bank empregará os melhores esforços para atendê-lo no menor tempo possível.","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
page 70.txt,48,"
12. Links de terceiros
12.1. A Plataforma poderá conter links para website(s) de terceiros. Você está ciente e concorda que a existência destes links não representa um endosso ou patrocínio a sites terceiros e reconhece estar sujeito aos termos de uso e políticas de privacidade de empresas terceiras, os quais deverão ser verificados por Você.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
page 70.txt,49,"
13. Isenções de responsabilidade","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
